candidate_id,skills,qualification,experience_level,job_role,College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,qualification_simple,experience_level_clean,job_role_clean,skills_count,programming_skills_count
,Unknown,Unknown,Unknown,Unknown,CLG0079,107.0,5.94,5.74,1.0,No,3.0,9.0,1.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0072,131.0,8.59,8.48,4.0,No,8.0,4.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0097,117.0,6.76,7.21,4.0,Yes,9.0,6.0,5.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,Unknown,117.0,7.29,6.99,2.0,No,1.0,8.0,5.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0013,79.0,7.54,5.82,1.0,No,9.0,5.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0050,111.0,7.02,6.91,8.0,No,1.0,10.0,2.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0031,99.0,5.52,5.79,6.0,Yes,0.0,3.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0071,91.0,7.67,7.3,4.0,No,7.0,9.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0084,102.0,5.49,5.43,2.0,No,7.0,3.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0038,114.0,8.95,9.15,5.0,No,4.0,3.0,4.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0057,107.0,7.54,7.55,9.0,Yes,2.0,3.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0008,86.0,8.62,8.18,7.0,Yes,0.0,1.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0100,111.0,7.09,7.55,4.0,No,1.0,6.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0014,90.0,6.91,6.91,5.0,Yes,8.0,3.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0094,103.0,5.49,5.0,8.0,No,7.0,10.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0051,95.0,7.54,7.73,6.0,Yes,9.0,6.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0009,96.0,7.57,7.99,6.0,No,10.0,9.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0013,111.0,7.34,6.95,10.0,No,3.0,7.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0076,84.0,8.7,8.79,6.0,Yes,2.0,8.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0066,129.0,9.16,9.39,8.0,Yes,4.0,1.0,3.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0038,72.0,8.75,8.32,5.0,No,7.0,8.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0021,91.0,5.72,5.24,1.0,No,9.0,8.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0029,105.0,8.11,8.07,4.0,Yes,5.0,6.0,5.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0084,108.0,5.4,5.69,3.0,No,9.0,6.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0050,98.0,8.47,8.13,2.0,No,10.0,10.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0064,99.0,6.91,7.25,7.0,Yes,3.0,5.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0009,106.0,5.66,5.82,7.0,Yes,7.0,4.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0015,96.0,9.31,9.14,6.0,No,3.0,9.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0053,100.0,7.54,8.09,10.0,No,4.0,7.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0097,112.0,6.77,7.24,5.0,Yes,1.0,1.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0053,113.0,5.15,4.87,1.0,No,9.0,1.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0071,85.0,7.69,7.69,6.0,Yes,3.0,1.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0003,98.0,9.62,9.74,6.0,No,9.0,4.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0087,95.0,7.98,7.62,8.0,No,9.0,9.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0022,84.0,9.86,9.4,10.0,No,2.0,6.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,Unknown,105.0,7.54,5.19,2.0,No,7.0,10.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0077,100.0,7.84,7.66,9.0,No,7.0,1.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0009,109.0,8.99,8.56,6.0,No,6.0,6.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0034,83.0,7.63,7.93,1.0,Yes,5.0,3.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0012,125.0,5.46,5.96,9.0,No,8.0,7.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0034,86.0,7.91,7.47,8.0,No,3.0,8.0,1.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0045,103.0,8.06,7.99,10.0,No,3.0,4.0,0.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0097,111.0,8.64,8.17,1.0,No,5.0,2.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0050,91.0,8.81,7.55,8.0,No,0.0,7.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0099,112.0,7.54,8.67,6.0,Yes,1.0,9.0,0.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0028,81.0,8.32,8.21,5.0,Yes,5.0,10.0,3.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0039,121.0,6.08,6.52,6.0,No,9.0,6.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0003,100.0,7.02,6.92,4.0,Yes,3.0,2.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0047,91.0,8.88,8.88,9.0,Yes,5.0,9.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0012,95.0,9.77,9.52,9.0,No,1.0,7.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0043,112.0,5.39,4.89,10.0,Yes,7.0,9.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0077,91.0,7.68,8.08,1.0,Yes,4.0,2.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0067,88.0,6.56,6.14,9.0,No,7.0,10.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0018,96.0,6.13,6.59,3.0,Yes,8.0,4.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0090,82.0,7.53,7.16,2.0,No,10.0,6.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0010,127.0,8.03,8.13,4.0,No,8.0,10.0,0.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0004,91.0,5.05,5.55,4.0,No,3.0,7.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0012,112.0,8.9,8.54,9.0,No,9.0,3.0,3.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0053,103.0,9.1,9.02,4.0,No,1.0,10.0,4.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0051,85.0,9.83,10.11,5.0,Yes,10.0,5.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0016,99.0,5.9,5.43,6.0,Yes,1.0,4.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0017,111.0,7.97,8.16,4.0,No,4.0,5.0,3.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0095,100.0,7.13,6.71,1.0,No,9.0,6.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0026,117.0,6.67,6.41,2.0,No,3.0,6.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0002,100.0,7.83,7.49,3.0,No,5.0,7.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0029,113.0,8.91,9.32,4.0,No,8.0,6.0,4.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0094,93.0,5.12,4.8,5.0,No,6.0,6.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0047,83.0,9.85,9.39,10.0,No,10.0,4.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0011,90.0,9.05,9.14,10.0,No,3.0,2.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0034,102.0,8.76,8.61,3.0,No,6.0,10.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0071,108.0,8.8,8.71,1.0,No,5.0,7.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0029,67.0,6.95,6.57,8.0,No,4.0,7.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0097,99.0,8.76,9.01,8.0,No,10.0,3.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0049,102.0,6.93,7.03,4.0,No,5.0,5.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0091,95.0,9.49,9.35,7.0,No,10.0,6.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0016,119.0,5.89,5.56,4.0,No,8.0,6.0,5.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0081,106.0,6.46,6.55,3.0,No,3.0,9.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0075,119.0,7.76,8.04,7.0,No,7.0,3.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0014,96.0,6.6,6.41,6.0,Yes,4.0,3.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0013,114.0,7.12,6.65,1.0,No,2.0,5.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0035,124.0,7.46,7.17,9.0,Yes,5.0,2.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0090,119.0,9.28,9.46,2.0,No,3.0,3.0,2.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0052,83.0,7.62,8.11,3.0,No,2.0,6.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,Unknown,96.0,6.81,7.55,5.0,No,3.0,3.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0059,94.0,6.24,6.05,3.0,No,0.0,1.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0076,107.0,7.04,6.6,3.0,No,9.0,7.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0068,110.0,7.58,7.4,8.0,No,7.0,7.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0042,87.0,8.73,7.55,4.0,No,8.0,2.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0048,101.0,5.61,6.03,10.0,No,5.0,5.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0091,69.0,6.11,5.69,2.0,No,4.0,9.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0045,121.0,6.9,7.18,5.0,No,8.0,3.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0072,92.0,6.8,6.7,2.0,No,3.0,8.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0072,100.0,6.96,7.27,10.0,Yes,0.0,4.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0029,95.0,8.97,8.98,8.0,No,10.0,3.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0003,117.0,6.62,6.16,3.0,Yes,6.0,2.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0021,57.0,7.51,7.96,2.0,No,0.0,9.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0031,99.0,7.54,7.7,3.0,No,8.0,5.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0013,98.0,6.16,6.26,3.0,Yes,3.0,9.0,1.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0095,93.0,8.59,8.97,1.0,No,2.0,8.0,2.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0081,125.0,7.74,7.32,6.0,No,3.0,6.0,1.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0048,86.0,7.23,7.28,3.0,No,0.0,4.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0096,111.0,9.05,9.37,4.0,No,5.0,6.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0024,105.0,6.22,6.71,8.0,No,6.0,10.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0002,118.0,9.42,9.64,9.0,No,6.0,5.0,2.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,Unknown,100.0,7.81,7.59,1.0,No,4.0,10.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0026,89.0,8.05,8.25,1.0,Yes,9.0,10.0,3.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0002,116.0,9.38,9.59,6.0,No,9.0,3.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0033,106.0,9.09,9.29,1.0,No,4.0,5.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0034,76.0,8.01,8.36,5.0,No,5.0,5.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,Unknown,100.0,8.77,8.36,1.0,No,9.0,9.0,5.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0098,105.0,7.54,6.78,8.0,No,7.0,4.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0038,112.0,7.74,7.88,6.0,No,8.0,8.0,3.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0078,89.0,5.31,5.76,6.0,Yes,5.0,4.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0095,56.0,5.45,5.42,4.0,Yes,2.0,10.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0020,107.0,9.15,9.61,8.0,No,5.0,2.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0010,81.0,5.3,5.74,9.0,No,3.0,3.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0084,69.0,5.85,6.25,9.0,Yes,3.0,4.0,0.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0033,57.0,7.54,9.39,1.0,No,5.0,8.0,4.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0045,112.0,5.01,5.41,7.0,No,10.0,9.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0060,101.0,6.41,6.73,4.0,Yes,6.0,6.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0066,96.0,7.92,8.11,10.0,No,5.0,8.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0061,120.0,7.98,7.5,8.0,No,5.0,10.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0051,109.0,8.89,8.52,7.0,No,10.0,5.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0012,124.0,7.53,7.16,1.0,Yes,7.0,5.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0080,79.0,7.55,7.07,1.0,Yes,2.0,8.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0009,99.0,8.63,8.25,1.0,No,10.0,4.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0011,75.0,7.49,7.91,2.0,No,3.0,3.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0021,100.0,8.04,8.2,6.0,Yes,1.0,10.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0076,96.0,7.54,7.55,2.0,No,0.0,2.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0068,109.0,7.01,7.3,9.0,No,6.0,8.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,Unknown,100.0,6.93,6.92,5.0,No,7.0,5.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0063,109.0,5.02,4.66,1.0,No,7.0,6.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0019,100.0,8.07,8.45,7.0,Yes,5.0,9.0,4.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0017,132.0,5.15,4.99,10.0,No,6.0,3.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0044,95.0,7.52,7.72,2.0,No,5.0,4.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0061,85.0,9.02,8.81,3.0,Yes,3.0,2.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0001,103.0,7.75,7.75,4.0,No,7.0,6.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0072,87.0,6.35,6.67,3.0,Yes,5.0,9.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0058,122.0,8.93,8.59,3.0,No,6.0,2.0,5.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0094,95.0,6.35,6.83,9.0,No,9.0,5.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0041,91.0,8.67,8.24,6.0,No,6.0,10.0,2.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0024,92.0,8.05,8.08,8.0,Yes,7.0,1.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0043,110.0,5.85,6.27,1.0,No,10.0,4.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,Unknown,97.0,9.53,9.98,6.0,No,4.0,8.0,5.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0094,90.0,6.0,5.73,1.0,No,1.0,3.0,3.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0009,124.0,9.95,9.59,5.0,Yes,7.0,4.0,4.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0066,87.0,5.04,5.26,6.0,Yes,0.0,2.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0090,100.0,6.32,5.86,1.0,Yes,1.0,9.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0032,109.0,6.0,7.55,9.0,Yes,4.0,5.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,Unknown,75.0,5.07,5.37,9.0,Yes,3.0,3.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0041,100.0,8.66,8.72,6.0,No,10.0,10.0,3.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0011,84.0,8.47,8.16,2.0,Yes,1.0,7.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0065,112.0,8.96,8.95,2.0,No,3.0,1.0,2.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0018,85.0,6.28,6.7,9.0,Yes,6.0,9.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0008,110.0,7.22,7.34,4.0,No,4.0,7.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0027,116.0,8.3,8.52,6.0,No,3.0,1.0,4.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0082,112.0,7.2,7.55,10.0,Yes,1.0,4.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0009,103.0,8.49,8.18,6.0,Yes,1.0,7.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0002,96.0,8.17,7.93,4.0,Yes,0.0,4.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0081,91.0,5.57,5.6,2.0,No,9.0,7.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0075,100.0,8.91,8.69,3.0,No,5.0,3.0,4.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0046,89.0,8.6,8.64,2.0,No,5.0,4.0,1.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0070,84.0,8.28,8.49,8.0,Yes,3.0,6.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0005,109.0,7.54,6.01,5.0,No,8.0,4.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0012,88.0,7.54,6.0,6.0,No,3.0,10.0,4.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0044,85.0,6.97,7.22,8.0,Yes,2.0,3.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0042,78.0,6.4,6.57,8.0,Yes,10.0,10.0,0.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0099,92.0,6.14,5.65,7.0,Yes,9.0,6.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0088,98.0,9.03,8.59,5.0,No,8.0,5.0,5.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0030,103.0,8.19,8.34,7.0,No,5.0,4.0,0.0,Unknown,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0052,114.0,7.83,7.71,1.0,Yes,1.0,3.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0081,107.0,6.13,5.78,3.0,No,0.0,5.0,3.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0047,97.0,9.59,7.55,3.0,Yes,6.0,6.0,4.0,Yes,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0036,97.0,5.96,5.62,2.0,Yes,0.0,9.0,2.0,No,Unknown,Unknown,Unknown,0,0
,Unknown,Unknown,Unknown,Unknown,CLG0070,107.0,8.97,7.55,6.0,No,10.0,1.0,1.0,No,Unknown,Unknown,Unknown,0,0
